ID,Rating,Votes,Title,author,publisher,pub_year,pages,price,binding,isbn,original_title,translator,subtitle,series,crawl_status,price_num,price_tier
1793807,9.0,4129,火盃的考驗,J.K. 羅琳,皇冠文化出版公司,2001-12,768,新台币429元,平装,9789573318316.0,,彭倩文,,哈利波特,success,429.0,>200
33459737,8.2,4128,书店日记,[英] 肖恩·白塞尔,广西师范大学出版社,2019-9,420,79.00元,精装,9787559817815.0,The Diary of a Bookseller,顾真,,书店日记系列,success,79.0,70-100
10733032,8.3,4127,王二的经济学故事,郭凯,浙江人民出版社,2012-7,261,38.00元,平装,9787213047756.0,Mr.Wang&#39;s Tale of Economics,,,,success,38.0,30-40
1038267,7.6,4126,人淡如菊,（香港）亦舒,海天出版社,,176,9.80,平装,9787806154403.0,,,,亦舒作品系列,success,9.8,<20
1021990,9.3,4126,唐诗鉴赏辞典,萧涤非 / 等,上海辞书出版社,1999-11,1536,52.10元,精装,9787532600755.0,,,,中国文学鉴赏辞典大系,success,52.1,50-70
6018916,9.0,4126,许三观卖血记,余华,作家出版社,2011-2,264,19.00元,平装,9787506356251.0,,,,余华作品（2008版）,success,19.0,<20
1893972,8.2,4124,漂亮朋友,莫泊桑,上海译文出版社,2006-8,353,16.00元,平装,9787532739844.0,,王振孙,,译文名著文库,success,16.0,<20
2150240,8.8,4124,我讨厌妈妈,酒井驹子,南海出版公司,2007-6,32,22.00元,精装,9787544237185.0,,彭懿,,新经典文库·爱心树绘本馆,success,22.0,20-30
2360269,9.4,4122,タッチ 完全版（1）,あだち充,小学館,2005-7,,900 （税込）,,9784091278418.0,,,,タッチ 完全版,success,900.0,>200
26989242,9.1,4122,有匪2,Priest,湖南文艺出版社,2017-3-1,352,CNY 36.00,平装,9787540479275.0,,,,有匪,success,36.0,30-40
2032141,9.0,4121,陈寅恪魏晋南北朝史讲演录,万绳楠 整理 / 陈寅恪,贵州人民出版社,2007-4,312,29.80元,平装,9787221073693.0,,,,,success,29.8,20-30
1063624,8.8,4121,鹿鼎记（全五册）,金庸,生活·读书·新知三联书店,1999-04,1711,58.00元,平装,9787108012593.0,,,,金庸作品集（三联口袋本）,success,58.0,50-70
1281275,7.7,4119,流波上的舞,张小娴,天津人民出版社,2005-3,200,15.00元,平装,9787201049717.0,,,,新经典文库·张小娴经典作品,success,15.0,<20
1135754,8.1,4118,你的灯亮着吗?,[美] 唐纳德·高斯 / [美] 杰拉尔德·温伯格,清华大学出版社,2003-1,121,25.00元,精装,9787302068884.0,Are Your Lights On?: How to Figure Out What the Problem REALLY Is,章柏幸 / 刘敏,,,success,25.0,20-30
11625032,7.3,4118,欢乐颂 第一季,阿耐,四川文艺出版社,2012-11,525,35.00元,平装,9787541135514.0,,,,欢乐颂,success,35.0,30-40
1881118,7.3,4117,解密,麦家,人民文学出版社,2006-7,318,18.00元,平装,9787020057764.0,,,,,success,18.0,<20
24541955,8.0,4116,史玉柱自述,优米网,同心出版社,2013-6-1,264,42.00元,平装,9787547708507.0,,,,读客商业思想文库,success,42.0,40-50
1471809,7.7,4115,饺子,李碧华,安徽文艺出版社,2006-1,163,20.00元,平装,9787539627090.0,,,,,success,20.0,<20
3177087,7.2,4114,风玫瑰,沧月,万卷出版公司,2008-8,315,25.00元,精装,9787807592716.0,,,,,success,25.0,20-30
1575963,8.9,4114,The Great Gatsby,F. Scott Fitzgerald,Wordsworth Editions,1993,144,RMB25.00,Paperback,9781853260414.0,,,,Wordsworth Classics,success,25.0,20-30
2042241,7.4,4113,魔法騎士（マジックナイト）レイアース 01,CLAMP,講談社,1994-07-22,201,693円(税込),A5判,9784063195309.0,,,,魔法騎士（マジックナイト）レイアース,success,693.0,>200
26590267,7.3,4110,工作前5年，决定你一生的财富,三公子,中国铁道出版社,2015-9-1,219,CNY 39.80,平装,9787113156879.0,,,,,success,39.8,30-40
2267630,8.3,4107,凯尔特的薄暮,(爱尔兰)W.B.叶芝,江苏人民出版社,2007-8,261,16.00元,平装,9787214046895.0,The Celtic Twilight,殷杲,,,success,16.0,<20
1522230,8.0,4106,魔影紫光,筱原千绘,吉林美术出版社,2003-1-1,51,18,,9787538613582.0,,,,,success,18.0,<20
1812223,7.6,4106,消失的地平线,(英)詹姆斯·希尔顿,云南人民出版社,2006-6,340,20.00元,平装,9787222047594.0,,胡蕊 / 张颖,,,success,20.0,<20
1033714,7.7,4105,凶心人,那多,南海出版公司,2004-02,210,18.00,平装,9787544226547.0,,,,那多灵异手记,success,18.0,<20
25957554,8.0,4104,在不安的世界安静的活,王欣,北京十月文艺出版社,2014-8,325,CNY 35.00,平装,9787530214114.0,,,,,success,35.0,30-40
3115476,8.7,4103,热夜之梦,乔治·R·R·马丁,四川科学技术出版社,2008-07,311,26.00元,平装,9787536465237.0,Fevre Dream,雷以华 / 马骁 / 郭泽,,世界奇幻大师丛书,success,26.0,20-30
1039060,7.9,4102,玉米,毕飞宇,江苏文艺出版社,2005-10,273,15.80,平装,9787539918884.0,,,,,success,15.8,<20
5291181,8.2,4101,Blood X Blood：血族传说,妖舟,时代文艺出版社,2010-10,304,29.80元,平装,9787538731620.0,,,,Blood X Blood：血族传说,success,29.8,20-30
6265750,7.1,4101,三体X,宝树,重庆出版社,2011-5,209,17.00元,平装,9787229039813.0,,,,科幻世界·中国科幻基石丛书,success,17.0,<20
1078133,7.7,4101,我们都是丑小鸭,张小娴,天津人民出版社,2004-04,262,18.00,平装,9787201047898.0,,,,新经典文库·张小娴经典作品,success,18.0,<20
1310228,9.2,4100,乡土中国 生育制度,费孝通,北京大学出版社,1998-5-1,347,26.00元,平装,9787301037249.0,,,,北大名家名著文丛,success,26.0,20-30
2310418,8.8,4099,親愛的安德烈,龍應台 / 安德烈,天地圖書有限公司,2007-11,312,港币85元,,9789882117679.0,,,,,success,85.0,70-100
5414385,7.7,4096,不分东西,闾丘露薇,中国人民大学出版社,2011-1,236,36.00元,平装,9787300130705.0,,,,,success,36.0,30-40
27624390,8.4,4096,云彩收集者手册,[英] 加文·普雷特-平尼 / 加文·普雷特-平尼,译林出版社,2018-3,111,45.00元,精装,9787544771344.0,The Cloud Collector’s Handbook,王燕平 / 张超,,天际线,success,45.0,40-50
1062694,8.9,4095,荷马史诗·奥德赛,[古希腊] 荷马,人民文学出版社,1997-5,483,18.00元,平装,9787020038848.0,Oδύσσεια,王焕生,,名著名译插图本,success,18.0,<20
2117875,8.8,4093,我爸爸,[英国]安东尼·布朗,河北教育出版社,2007年4月,32,29.80元,精装,9787543464582.0,My Dad,余治莹,,启发精选国际大师名作绘本,success,29.8,20-30
25803556,7.6,4093,山本耀司：我投下一枚炸弹,[日]山本耀司 / [日]满田爱,重庆大学出版社,2014-2-1,208,68.00元,平装,9787562476313.0,MY DEAR BOMB,化斌,,时尚文化丛书,success,68.0,50-70
10773362,8.1,4093,随机漫步的傻瓜,[美] 纳西姆·尼古拉斯·塔勒布,中信出版社,2012-7,202,39.00元,平装,9787508633749.0,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,盛逢时,,“不确定性”系列丛书,success,39.0,30-40
1194465,7.8,4088,我们无处安放的青春,吕挽,北京十月文艺出版社,2005-1,307,16.00元,平装,9787530207437.0,,,,,success,16.0,<20
1023000,8.5,4088,常识与通识,阿城,作家出版社,1999-1-1,196,11.00元,平装,9787506316224.0,,,,阿城文集,success,11.0,<20
1016058,7.9,4088,我们不是天使,亦舒,海天出版社,,198,9.80,平装,9787806154304.0,,,,亦舒作品系列,success,9.8,<20
4012128,9.0,4087,星空,幾米,现代出版社,2009-10,132 页,48.00元,平装,9787802444331.0,,,,幾米作品,success,48.0,40-50
26390229,7.9,4085,把生命浪费在美好的事物上,吴晓波,浙江大学出版社,2015-5-1,322,CNY 42.00,平装,9787308146043.0,,,,吴晓波作品集,success,42.0,40-50
5385349,8.4,4079,人间失格,(日)太宰治,云南人民出版社,2010-11,186,18.00元,平装,9787222069473.0,,高詹灿 / 袁斌,,,success,18.0,<20
2117871,8.8,4078,大卫，不可以,[美]大卫·香农,河北教育出版社,2007-4,32,29.80元,精装,9787543464636.0,"No,David!",余治莹,,启发精选国际大师名作绘本,success,29.8,20-30
1139945,8.0,4078,春,巴金,人民文学出版社,1962-08-01,438,30.00元,平装,9787020001132.0,,,,,success,30.0,20-30
26938527,7.8,4076,山之四季,[日] 高村光太郎,云南人民出版社,2017-1,128,32.00元,精装,9787222155428.0,,王珏,,,success,32.0,30-40
1849791,8.6,4074,铁皮鼓,[德] 格拉斯,上海译文出版社,2006-8,512,20.00元,平装,9787532740154.0,Die Blechtrommel,胡其鼎,,译文名著文库,success,20.0,<20
1434435,8.3,4072,春琴抄,[日] 谷崎润一郎,上海译文出版社,1991-1,279,9.80元,平装,9787532706518.0,,吴树文,,日本文学丛书,success,9.8,<20
1341035,8.2,4072,痛快日记,蔡康永,皇冠文化出版有限公司,1998/08,256,170,,9789573315728.0,,,,,success,170.0,100-200
2302217,8.6,4069,阿特拉斯耸耸肩（上下）,安·兰德,重庆出版社,2007-10,1069,98.00元,平装,9787536686397.0,Atlas Shrugged,杨格,,重现经典,success,98.0,70-100
