author_clean,book_count,avg_rating,avg_bayesian,total_votes,median_price,nationality,books,author_score,influence
陈丹燕,4,8.275,8.269444257113033,11114,22.5,中国,"['上海的金枝玉叶', '我的妈妈是精灵', '咖啡苦不苦', '漫卷西风']",8.215739447362713,76.53824626807649
田中芳树,2,9.149999999999999,9.129288184558217,8573,22.3,日,"['银河英雄传说', '银河英雄传说VOL.1 黎明篇']",8.448807860894917,76.51654092302128
松浦弥太郎,3,7.366666666666667,7.378054356019059,16650,42.0,日,"['100个基本', '今天也要用心过生活', '不能不去爱的两件事']",7.867706878283053,76.47588544703373
(英)阿兰·德波顿,5,8.0,8.002500225247715,12803,30.0,中国,"['写给无神论者', '旅行的艺术', '哲学的慰藉', '旅行的艺术', '无聊的魅力']",8.084165502626442,76.45609953563431
安德烈·塔可夫斯基,2,9.3,9.276181769847515,8087,35.0,苏,"['雕刻时光', '雕刻时光']",8.491665003752061,76.40916302981373
凡尔纳,3,8.666666666666666,8.65012917437888,9352,19.0,中国,"['海底两万里', '神秘岛', '格兰特船长的儿女']",8.355206878283052,76.39543660459984
菲利普·迪克,3,8.4,8.393708187141554,10440,39.8,美,"['仿生人会梦见电子羊吗？', '少数派报告', '高堡奇人']",8.255206878283053,76.38952087439557
米兰・昆德拉,2,8.45,8.44235932717477,10460,26.0,中国,"['好笑的爱', '生活在别处']",8.248807860894917,76.34609328118381
道尾秀介,3,7.633333333333333,7.64244779564866,14479,28.0,日,"['向日葵不开的夏天', '乌鸦的拇指', '向日葵不开的夏天']",7.967706878283052,76.33480431066137
玛格丽特.米切尔,2,9.45,9.420718582580346,7657,14.05,中国,"['飘', '乱世佳人']",8.534522146609204,76.32855115220704
苏静 等编著,6,7.6499999999999995,7.6622368806234356,15882,35.0,中国,"['知日·猫', '知日·奈良美智', '知日·妖怪', '知日·制服uniforms', '知日·铁道', '知日·了不起的推理']",7.885605002387674,76.27749372868965
葛亮,2,7.65,7.658206352266086,13461,40.0,中国,"['北鸢', '朱雀']",8.02023643232349,76.25340987832543
王小立,2,7.8999999999999995,7.900166938337313,12376,16.4,中国,"['任凭这空虚沸腾', '下垂眼']",8.09166500375206,76.25257541281893
（韩）可爱淘,2,6.800000000000001,6.810610808842827,18093,20.0,中国,"['那小子真帅2', '狼的诱惑']",7.777379289466347,76.2442598120998
由贵香织里,2,8.75,8.737407845963784,9331,247.5,中国,"['少年残像', '毒藥伯爵(13)']",8.334522146609203,76.187572461603
庆山,3,7.266666666666667,7.277684526102614,16800,49.0,中国,"['得未曾有', '夏摩山谷', '月童度河']",7.830206878283052,76.18159933145776
泰戈尔,2,9.05,9.032195787318932,8487,5.575,中国,"['飞鸟集', '新月集·飞鸟集']",8.42023643232349,76.17289995149748
迈克尔·桑德尔,2,9.05,9.027100979994696,8458,58.5,美,"['公正', '公正']",8.42023643232349,76.14408221444836
玄色,3,7.433333333333334,7.443591176124996,15437,25.0,中国,"['哑舍', '哑舍Ⅱ', '哑舍Ⅲ']",7.892706878283052,76.12190037497363
大風刮過,2,8.5,8.492997433755455,9972,200.0,中国,"['桃花债 上', '桃花债(下)']",8.263093575180632,76.08356382694994
王实甫,2,8.55,8.538434539988152,9812,18.95,中国,"['西厢记', '西厢记']",8.277379289466346,76.0812280934573
韩寒 主编,2,7.15,7.1626865822149774,15544,32.0,中国,"['很高兴见到你', '想得美']",7.877379289466346,76.02848148840722
石康,5,7.540000000000001,7.555677731919106,15989,16.0,中国,"['晃晃悠悠', '晃晃悠悠', '支离破碎', '心碎你好', '奋斗（上）']",7.854165502626443,76.0261135198587
珠雅 主编,3,7.333333333333333,7.34895697332605,15916,48.0,中国,"['青春酷语（第四辑）', '花雨青春酷语（第五辑）', '青春酷语 第七辑']",7.855206878283052,76.00024983749351
克莉丝汀·汉娜,2,7.949999999999999,7.952954404142754,11759,36.0,美,"['萤火虫小巷', '再见，萤火虫小巷']",8.105950718037775,75.97269255591361
德波顿 著,2,8.3,8.294943013798761,10488,18.0,中国,"['哲学的慰藉', '爱上浪漫']",8.205950718037775,75.9713676550274
刘小枫,3,8.533333333333333,8.523363401161758,9386,29.0,中国,"['沉重的肉身', '沉重的肉身', '这一代人的怕和爱']",8.305206878283052,75.96840030597762
胡兰成,2,7.65,7.658555596239676,12937,22.9,中国,"['今生今世', '山河岁月']",8.02023643232349,75.93498897603267
新垣平,2,8.149999999999999,8.14884366745591,10944,30.4,中国,"['剑桥倚天屠龙史', '剑桥简明金庸武侠史']",8.163093575180632,75.92197838416045
于丹,2,7.1,7.110640684165718,15568,20.0,中国,"['于丹《论语》心得', '于丹《庄子》心得']",7.863093575180632,75.90273350417527
潇湘冬儿,2,7.65,7.655941958058156,12847,74.9,中国,"['11处特工皇妃', '暴君，我来自军情9处']",8.02023643232349,75.8790032310551
（日）村上春树,3,8.066666666666666,8.0658510257601,11300,15.0,中国,"['遇到百分之百的女孩', '羊男的圣诞节', '挪威的森林']",8.130206878283053,75.87634673729154
（美）艾萨克·阿西莫夫,3,8.9,8.876423752180228,7993,39.0,中国,"['基地前传2·迈向基地（上下）', '基地续集1·基地边缘（上下）', '基地续集2·基地与地球（上下）']",8.442706878283053,75.86993400842847
达夫妮·杜穆里埃,2,8.350000000000001,8.343549803290886,10134,16.5,英,"['蝴蝶梦', '蝴蝶梦']",8.220236432323489,75.82140627670145
詹姆斯·乔伊斯,2,8.5,8.493085682259455,9643,42.0,爱尔兰,"['都柏林人', '尤利西斯']",8.263093575180632,75.80637437758952
弗兰克·赫伯特,2,8.15,8.14666004769748,10758,55.0,美,"['沙丘', '沙丘']",8.163093575180632,75.78206200223627
高尔泰,2,9.3,9.273438616227885,7510,28.0,中国,"['寻找家园', '寻找家园（增订版）']",8.491665003752061,75.78067054017775
格拉宁,2,8.0,8.004074144134623,11291,22.5,苏,"['奇特的一生', '奇特的一生']",8.12023643232349,75.77682664064
马克斯·韦伯,2,9.05,9.02695117813823,8066,13.4,中国,"['新教伦理与资本主义精神', '学术与政治']",8.42023643232349,75.74454791207026
林崇德,3,9.166666666666666,9.13142563779712,7061,37.5,中国,"['中国少年儿童百科全书', '中国少年儿童百科全书', '中国少年儿童百科全书']",8.542706878283052,75.70959940753745
伍迪·艾伦,2,8.05,8.050228341809966,11011,20.5,美,"['中央公园西路', '门萨的娼妓']",8.134522146609203,75.70588968936521
村上龙,3,7.5,7.5094546986041735,14201,20.0,日,"['孤独美食家', '69', '无限近似于透明的蓝']",7.917706878283052,75.70228873026984
比尔·波特,2,8.45,8.443093340401543,9662,30.9,美,"['空谷幽兰', '禅的行囊']",8.248807860894917,75.69155122420769
小林泰三,2,8.4,8.394114261357798,9787,40.9,日,"['醉步男', '看海的人']",8.234522146609203,75.6663028633129
蜘蛛,6,6.416666666666667,6.449070359697385,35883,29.8,中国,"['十宗罪', '十宗罪2', '十宗罪3', '十宗罪 4', '十宗罪5', '十宗罪前传']",7.212877729660402,75.64899913855183
吉田修一,3,8.1,8.102626526847695,10781,42.0,日,"['怒', '横道世之介', '同栖生活']",8.142706878283052,75.6101905972103
hansey 主编,5,7.659999999999999,7.670458468092877,14073,15.0,中国,"['HANA', '镜之国', '哈娜·宅', '知更鸟', '哈娜·时间胶囊']",7.914165502626442,75.59677685665129
张鸣,2,7.8999999999999995,7.9035380593244895,11387,30.9,中国,"['重说中国近代史', '辛亥：摇晃的中国']",8.09166500375206,75.57870363780626
松本清张,4,7.65,7.662677374685012,13634,32.45,日,"['点与线', '零的焦点', '黑色皮革手册', '富士山禁恋']",7.937961669584936,75.57253293322694
梁羽生,4,7.9,7.90459757225754,11889,29.8,中国,"['白发魔女传', '萍踪侠影录', '云海玉弓缘（上下）', '七剑下天山']",8.049072780696047,75.52809604821309
曾炜,4,6.6,6.624125290394343,24471,19.0,中国,"['一光年的距离有多远', '心的1/2', '爱上爱情', '喜欢你']",7.47129500291827,75.49956447057272
江本胜,3,7.433333333333334,7.446363134023337,14208,20.0,中国,"['水知道答案', '水知道答案', '水知道答案2']",7.892706878283052,75.46714954297104
远藤周作,3,8.533333333333333,8.520334026384381,8817,25.0,中国,"['深河', '沉默', '沉默']",8.305206878283052,75.44907018513001
囧叔,2,7.25,7.260568956192751,13949,31.299999999999997,中国,"['我讲个笑话，你可别哭啊', '我讲个故事，你可别当真啊']",7.905950718037775,75.44834391865835
韩松落,2,7.7,7.707408425452524,11952,37.4,中国,"['为了报仇看电影', '猛虎细嗅蔷薇']",8.034522146609204,75.43401994995556
弗朗索瓦丝·萨冈,2,7.8,7.801728527792493,11519,22.0,法,"['你好，忧愁', '孤独的池塘']",8.063093575180632,75.4047604899679
萨缪尔·贝克特,2,8.4,8.393309018368418,9429,15.4,爱尔兰,"['等待戈多', '等待戈多']",8.234522146609203,75.35947593065126
劉慈欣,2,9.05,9.030408404378585,7686,349.5,中国,"['三體 Ⅱ', '三體']",8.42023643232349,75.33826244750671
阿兰·摩尔 编剧,2,9.6,9.56403434944837,6511,68.0,英,"['守望者（上）', '守望者（下）']",8.577379289466347,75.32141485543508
荷马,2,8.9,8.884136294026131,8012,20.0,古希腊,"['荷马史诗·奥德赛', '荷马史诗·伊利亚特']",8.377379289466347,75.30275870832611
章诒和,4,7.25,7.2667429976523294,16343,29.9,中国,"['刘氏女', '四手联弹', '杨氏女', '邹氏女']",7.7601838918071575,75.28632526694396
邹鑫,2,8.55,8.539642693575054,8881,35.5,中国,"['小强升职记', '小强升职记']",8.277379289466346,75.25612832790391
司马迁,2,9.45,9.41519677338156,6746,27.0,中国,"['史记', '史记']",8.534522146609204,75.2476292455379
大力金刚掌,4,7.925,7.929348516325596,11316,25.3,中国,"['茅山后裔1', '茅山后裔4', '茅山后裔2', '茅山后裔3']",8.060183891807158,75.23425052706588
黄永玉,2,8.5,8.492847826852019,8996,30.5,中国,"['沿着塞纳河到翡冷翠', '比我老的老头']",8.263093575180632,75.23254572920543
连城三纪彦,2,8.55,8.538016942443043,8814,28.5,日,"['一朵桔梗花', '宵待草夜情']",8.277379289466346,75.19345250012326
文德琳·范·德拉安南,2,8.95,8.931640049289951,7785,34.4,美,"['怦然心动', '怦然心动']",8.39166500375206,75.19001098237784
天蚕土豆,4,6.95,6.96868115824361,19015,21.0,中国,"['斗破苍穹 2', '斗破苍穹', '斗破苍穹 1', '斗破苍穹3·寻找异火']",7.626850558473825,75.14763318820967
桂正和,2,8.1,8.100727702174837,10073,7.99,中国,"['I&#34;s', '电影少女']",8.148807860894918,75.1133731831133
天下归元,3,7.666666666666667,7.673260698775955,12210,49.8,中国,"['扶摇皇后（上下）', '凰权（上下）', '扶摇皇后·终结篇（上下）']",7.980206878283052,75.0944846051598
张北海,2,7.85,7.854173698846198,10897,39.0,中国,"['侠隐', '侠隐']",8.077379289466347,75.09002028443655
吉住涉,2,7.6,7.606069369591133,11728,4.1,中国,"['薄荷关系', '橘子酱男孩']",8.005950718037775,75.01431464719133
丁丁张,2,7.1,7.118093840690102,13876,35.5,中国,"['人生需要揭穿', '世界与你无关']",7.863093575180632,74.99809273201
彭磊,2,8.45,8.442111982267914,8873,78.9,中国,"['北海怪兽', '北海怪兽']",8.248807860894917,74.98893009383694
中岛敦,2,8.6,8.590150193032528,8436,36.5,日,"['山月记', '山月记']",8.29166500375206,74.95981966490659
白茶,2,7.65,7.656258312065498,11448,46.0,中国,"['就喜欢你看不惯我又干不掉我的样子', '就喜欢你看不惯我又干不掉我的样子2']",8.02023643232349,74.95438412032617
彼得·林奇,2,8.55,8.540584409295676,8561,43.0,美,"['彼得·林奇的成功投资', '战胜华尔街']",8.277379289466346,74.95240687056379
小桥老树,2,8.25,8.245595252717688,9394,29.8,中国,"['侯卫东官场笔记', '侯卫东官场笔记2']",8.19166500375206,74.93680189065338
刘心武,3,7.366666666666667,7.379045426832913,13574,28.0,中国,"['刘心武揭秘红楼梦（第一部）', '钟鼓楼', '刘心武揭秘红楼梦（第二部）']",7.867706878283053,74.86898177739911
马塞尔·普鲁斯特,2,9.149999999999999,9.125725398244938,7049,198.0,法,"['追忆似水年华', '追忆似水年华（上下册）']",8.448807860894917,74.86305218377161
罗兰·巴特,2,8.6,8.586938778934641,8335,21.0,法,"['恋人絮语', '恋人絮语']",8.29166500375206,74.85996057142012
（法）小仲马,3,8.466666666666667,8.455267907563337,8435,10.0,中国,"['茶花女', '茶花女', '茶花女']",8.280206878283053,74.85525235863679
张乐平,2,9.1,9.076938778619319,7131,8.8,中国,"['三毛从军记全集', '三毛流浪记（全集）']",8.434522146609204,74.83400708663365
影照,3,7.8,7.805421663423183,11128,26.8,中国,"['午门囧事Ⅰ', '午门囧事Ⅱ', '午门囧事Ⅲ·午门篇']",8.030206878283053,74.81992358058787
费尔南多·佩索阿,2,8.8,8.78569860716225,7795,38.5,葡萄牙,"['惶然录', '不安之书']",8.348807860894919,74.8167234113234
韩梅梅,2,7.55,7.556365856054743,11618,25.9,中国,"['有些事现在不做，一辈子都不会做了', '遇见一些人，流泪']",7.991665003752061,74.80515687185387
(英)斯威夫特,3,7.866666666666667,7.870798664408883,10785,12.0,中国,"['格列佛游记', '格列佛游记', '格列佛游记']",8.055206878283052,74.80068551497273
尾崎南,2,8.6,8.5877750834277,8258,49.875,中国,"['Zetsuai 01', '绝爱-BRONZE-']",8.29166500375206,74.78301416742259
姚非拉,3,8.466666666666667,8.453134455305158,8352,9.8,中国,"['将爱', '80℃ 第1、2册', '80℃（3、4）']",8.280206878283053,74.77338175646831
奥野宣之,2,7.1,7.121545971697521,13465,36.0,日,"['如何有效阅读一本书', '如何有效整理信息']",7.863093575180632,74.76169037061175
尼尔·唐纳德·沃尔什,2,8.3,8.2943922212861,9003,38.0,中国,"['与神对话（第一卷）', '与神对话']",8.205950718037775,74.71866226865889
阿乙,2,7.75,7.754665680667294,10668,24.4,中国,"['鸟，看见我了', '下面，我该干些什么']",8.048807860894918,74.65347862791597
马克·吐温,3,8.133333333333333,8.131110724222355,9382,14.0,中国,"['百万英镑', '百万英镑', '王子与贫儿']",8.155206878283053,74.59286230371025
小椴,3,8.6,8.583644474227356,7710,19.0,中国,"['杯雪·夜雨打金荷', '洛阳女儿行·卷一', '杯雪·传杯·秣陵冬']",8.330206878283052,74.5587099654469
當年明月,3,8.933333333333334,8.904275194053929,6721,250.0,中国,"['明朝那些事兒 肆', '明朝那些事兒（陸）', '明朝那些事兒 壹']",8.455206878283052,74.51693047253019
乐小米,3,7.433333333333334,7.44842169710466,12589,20.0,中国,"['凉生，我们可不可以不忧伤', '青城', '苍耳']",7.892706878283052,74.51234733479473
Wendelin Van Draanen,2,9.0,8.97790632376201,7052,15.469999999999999,中国,"['Flipped', 'Flipped']",8.405950718037776,74.48688058483742
朱生豪,2,8.65,8.637999079868871,7834,53.9,中国,"['醒来觉得甚是爱你', '朱生豪情书全集']",8.305950718037774,74.47411234206143
埃默·托尔斯,2,8.25,8.253490939218452,8830,59.4,美,"['莫斯科绅士', '上流法则']",8.19166500375206,74.42966103515069
风维,2,8.05,8.05020119973428,9393,15.0,中国,"['一個爹爹三個娃', '凤非离']",8.134522146609203,74.41319698578928
卡梅伦·韦斯特,2,7.85,7.854016887660545,10016,24.0,美,"['24重人格', '24重人格']",8.077379289466347,74.40913245572642
刀尔登,4,7.925,7.930087144230537,10181,26.5,中国,"['中国好人', '旧山河', '七日谈', '不必读书目']",8.060183891807158,74.38241350264083
罗曼·罗兰,2,8.55,8.537203999542456,7983,12.4,法,"['名人传', '约翰·克利斯朵夫（共四册）']",8.277379289466346,74.37386549826151
马洛伊·山多尔,2,8.55,8.540212555864148,7976,41.5,匈,"['烛烬', '伪装成独白的爱情']",8.277379289466346,74.36660509368271
刘猛,3,7.966666666666666,7.9689732968977465,9770,39.8,中国,"['狼牙', '最后一颗子弹留给我', '冰是睡着的水']",8.092706878283053,74.34910698204726
飘阿兮,2,7.5,7.512600939421045,11119,29.8,中国,"['过客，匆匆', '晨曦之雾']",7.977379289466347,74.32125867990565
(日)伊坂幸太郎,3,7.866666666666667,7.8734495439394925,10145,32.0,中国,"['奥杜邦的祈祷', '孩子们', '杀手界']",8.055206878283052,74.30795287799864
长着翅膀的大灰狼,4,7.425,7.440504491643802,13092,28.0,中国,"['然后、爱情随遇而安', '只为爱', '谁的等待，恰逢花开', '听说姻缘命中注定']",7.837961669584936,74.30256780742091
"（英）亚历山大（Alexander,L.G.)",2,9.0,8.975895709666549,6890,19.4,中国,"['新概念英语（3）', '新概念英语（4）']",8.405950718037776,74.29155280377152
劳伦斯·布洛克,2,7.85,7.852821160002224,9867,25.5,美,"['八百万种死法', '父之罪']",8.077379289466347,74.28808120709918
王潇,4,7.475,7.490754102014794,12649,35.0,中国,"['按自己的意愿过一生', '女人明白要趁早之三观易碎', '女人明白要趁早', '女人明白要趁早']",7.860183891807158,74.24267913803645
弗诺·文奇,2,8.9,8.880152267235216,7048,53.0,美,"['深渊上的火', '天渊']",8.377379289466347,74.22895075475199
多丽丝·莱辛,2,8.0,8.00332205805149,9303,25.0,英,"['特别的猫', '天黑前的夏天']",8.12023643232349,74.20434208267802
铃木光司,3,8.233333333333333,8.227982252623539,8576,21.8,中国,"['午夜凶铃', '午夜凶铃2：复活之路', '环界1']",8.192706878283051,74.20003111141573
雪满梁园,2,8.3,8.295672832954049,8417,37.8,中国,"['鹤唳华亭', '鹤唳华亭']",8.205950718037775,74.16642925314575
托马斯·哈代,2,8.0,8.00001093106168,9252,13.1,英,"['苔丝', '苔丝']",8.12023643232349,74.15970845647632
白落梅,2,6.300000000000001,6.321428844717335,16469,28.0,中国,"['你若安好便是晴天', '因为懂得 所以慈悲']",7.6345221466092035,74.12583398998447
青垚,2,7.800000000000001,7.806244674464954,9823,29.8,中国,"['天子谋', '改尽江山旧']",8.063093575180632,74.12066217074533
约翰·伯格,3,8.166666666666666,8.164414972565984,8708,24.0,英,"['观看之道', '我们在此相遇', '观看之道']",8.167706878283052,74.09835364687446
蜀客,2,7.15,7.162461735715915,12081,36.9,中国,"['落花时节又逢君', '重紫（全两册）']",7.877379289466346,74.04320622777023
罗宾德拉纳特·泰戈尔,2,7.300000000000001,7.334824691777403,11421,32.0,印,"['泰戈尔诗集', '飞鸟集']",7.92023643232349,74.0011181231845
利利·弗兰克,2,8.6,8.585910209703535,7482,25.0,日,"['东京塔', '东京塔']",8.29166500375206,73.96487778932104
村上 春樹,3,8.133333333333333,8.131202111772334,8661,1890.0,中国,"['1Q84 BOOK 2', '1Q84 BOOK 3', '1Q84 BOOK 1']",8.155206878283053,73.94082172059129
（台湾）三毛,2,8.5,8.48931397805142,7669,13.8,中国,"['雨季不再来', '亲爱的三毛']",8.263093575180632,73.91396609982571
王跃文,3,7.633333333333333,7.644996855444442,10664,36.0,中国,"['大清相国', '国画', '大清相国']",7.967706878283052,73.89827130043285
(日)太宰治,2,8.25,8.246473531488334,8252,23.9,中国,"['维庸之妻', '人间失格']",8.19166500375206,73.87515504286398
张纯如,2,9.4,9.362818074053893,5789,38.5,美,"['南京大屠杀', '南京浩劫']",8.52023643232349,73.81837052429995
奥格·曼狄诺,2,7.65,7.658120323356107,9884,27.4,美,"['世界上最伟大的推销员', '羊皮卷']",8.02023643232349,73.7763402469974
渡瀬悠宇,2,7.4,7.418197417504286,10717,398.0,中国,"['ふしぎ遊戯 1', '思春期未満']",7.948807860894918,73.76239213870375
池莉,4,7.375,7.391231483512346,12455,22.0,中国,"['来来往往', '所以', '生活秀', '熬至滴水成珠']",7.815739447362714,73.70209248847237
郎咸平,2,7.449999999999999,7.461189554285267,10444,32.0,中国,"['郎咸平说：我们的日子为什么这么难', '郎咸平说：谁在谋杀中国经济']",7.963093575180632,73.68950181435613
齋藤千穗,3,8.066666666666666,8.067314129746137,8553,,日本,"['白木蘭圓舞曲 01', '芭蕾娃娃 01', '戀物語 01']",8.130206878283053,73.61214747573088
刘和平,2,9.2,9.168672535797192,5988,73.5,中国,"['大明王朝1566', '大明王朝1566']",8.463093575180633,73.60927746110619
浅白色,2,7.3,7.312609772577742,10855,24.0,中国,"['巴黎没有摩天轮', '日光微澜']",7.920236432323489,73.59858479702646
陶涵,2,8.5,8.490993123744332,7371,63.5,美,"['蒋介石与现代中国', '蒋经国传']",8.263093575180632,73.58651973472014
马特·海格,2,8.0,8.00261894656196,8608,40.0,英,"['活下去的理由', '我遇见了人类']",8.12023643232349,73.57391739693041
Randal E.Bryant,2,9.6,9.55635508995952,5305,92.0,中国,"['深入理解计算机系统', '深入理解计算机系统（原书第2版）']",8.577379289466347,73.56469575868688
托马斯·曼,2,8.3,8.29483430358322,7819,23.5,德,"['死于威尼斯', '魔山']",8.205950718037775,73.56175148883872
陈海贤,2,8.75,8.73396758170091,6778,55.5,中国,"['了不起的我', '幸福课']",8.334522146609203,73.52369452914121
威尔·杜兰特,2,8.600000000000001,8.588279884027532,7091,38.5,美,"['历史的教训', '哲学的故事']",8.291665003752062,73.51989403754844
郝舫,2,8.3,8.295406821120338,7740,43.0,中国,"['灿烂涅槃', '伤花怒放']",8.205950718037775,73.47843092122972
张小花,2,8.649999999999999,8.634274719543846,6936,26.8,中国,"['史上第一混乱·第一季神仙预备役', '史上第一混乱·第二季·山寨武校']",8.305950718037774,73.46301673973876
简·雅各布斯,2,8.6,8.586354197069797,7037,32.0,加拿大,"['美国大城市的死与生（纪念版）', '美国大城市的死与生']",8.29166500375206,73.45651794554196
顾西爵,5,7.0200000000000005,7.04612001491145,15807,28.0,中国,"['满满都是我对你的爱', '何所冬暖，何所夏凉', '最美遇见你', '最美遇见你', '我站在桥上看风景']",7.594165502626442,73.42245328769937
王怡颖,2,7.6,7.60805214618883,9589,26.5,中国,"['创意市集', '创意市集2·玩心大发']",8.005950718037775,73.40236835953098
盖伊·特立斯,2,8.2,8.197508788240956,7899,71.5,美,"['邻人之妻', '被仰望与被遗忘的']",8.177379289466346,73.38885567853391
约瑟夫·海勒,2,8.5,8.490120203068575,7178,30.75,美,"['第二十二条军规', '第二十二条军规']",8.263093575180632,73.36730860276165
理查德·耶茨,2,8.5,8.48985886266021,7172,27.5,中国,"['十一种孤独', '革命之路']",8.263093575180632,73.3603996612428
颜歌,2,8.4,8.392893393573111,7366,23.95,中国,"['异兽志', '五月女王']",8.234522146609203,73.32649157487889
闾丘露薇,3,7.633333333333333,7.644061003542904,9920,32.8,中国,"['不分东西', '行走中的玫瑰', '行走中的玫瑰']",7.967706878283052,73.32209749921981
亨利·戴维·梭罗,2,8.5,8.49101579016089,7096,27.5,美,"['瓦尔登湖', '瓦尔登湖']",8.263093575180632,73.27238269565623
卢思浩,3,6.6000000000000005,6.628898210723977,15706,35.8,中国,"['愿有人陪你颠沛流离', '你要去相信，没有到不了的明天', '离开前请叫醒我']",7.580206878283052,73.23891090834049
山本文绪,2,7.7,7.705466722116546,8936,25.0,日,"['然后，我就一个人了', '涡虫']",8.034522146609204,73.09772287573809
于晴,2,8.149999999999999,8.148113401637831,7724,230.0,中国,"['閒雲公子', '就是皇后']",8.163093575180632,73.07778590704777
水木丁,2,7.55,7.558926197651827,9308,27.9,中国,"['我们心中的怕和爱', '只愿你曾被这世界温柔相待']",7.991665003752061,73.03372428671679
马世芳,2,8.2,8.200448649721885,7541,36.5,中国,"['地下乡愁蓝调', '昨日书']",8.177379289466346,73.00962676492094
安藤忠雄,2,8.55,8.538617743663778,6758,59.0,中国,"['安藤忠雄论建筑', '建筑家安藤忠雄']",8.277379289466346,72.99514721981713
李承鹏,2,7.7,7.704997061392728,8756,28.5,中国,"['李可乐抗拆记', '中国足球内幕']",8.034522146609204,72.93424781318281
蔡智恆,2,7.85,7.855429239112973,8308,240.0,中国,"['檞寄生', '夜玫瑰']",8.077379289466347,72.89911175247525
尤金·扎米亚金,2,7.7,7.710871981039334,8716,21.5,俄,"['我们', '我们']",8.034522146609204,72.89746385447654
Jesse James Garrett,2,8.25,8.24583274470108,7305,32.0,中国,"['用户体验的要素', '用户体验要素']",8.19166500375206,72.87674801287957
庄雅婷,3,7.1000000000000005,7.124581588184348,11727,25.0,中国,"['那些有伤的年轻人', '爱你就像爱生病', '我们如何走到这一步']",7.767706878283052,72.78135053397239
素黑,3,7.633333333333333,7.645621835292683,9249,25.0,中国,"['一个人不要怕', '好好爱自己', '放下。爱']",7.967706878283052,72.76411762291295
胡安·鲁尔福,2,9.0,8.975367324561887,5733,23.0,墨西哥,"['佩德罗·巴拉莫', '佩德罗·巴拉莫']",8.405950718037776,72.74651514759019
汪洁,2,8.7,8.68418152085621,6253,38.9,中国,"['时间的形状', '时间的形状']",8.320236432323489,72.72699144570042
西德尼·谢尔顿,2,8.25,8.244575997258792,7150,28.75,美,"['假如明天来临', '天使的愤怒']",8.19166500375206,72.7010882315002
马家辉,2,7.550000000000001,7.558485699661314,8884,41.9,中国,"['死在这里也不错', '龙头凤尾']",7.991665003752061,72.6611751407864
弯弯,2,8.05,8.047815736334687,7484,20.9,中国,"['可不可以不要上班', '可不可以不要上学']",8.134522146609203,72.56527620904549
彼得·希夫,2,8.1,8.098128320434832,7362,53.5,美,"['小岛经济学', '小岛经济学']",8.148807860894918,72.55880023742945
朱少麟,2,8.6,8.585369303386626,6314,24.0,中国,"['伤心咖啡店之歌', '燕子']",8.29166500375206,72.55773227845027
爱新觉罗·溥仪,2,7.65,7.657950282220728,8463,62.5,中国,"['我的前半生', '我的前半生(全本)']",8.02023643232349,72.53162696982581
荒木经惟,2,8.0,8.001303560504702,7533,51.5,日,"['东京日和', '荒木经惟的天才写真术']",8.12023643232349,72.49082354684396
（日）绫辻行人,3,7.333333333333333,7.352519275028278,10158,29.0,中国,"['十角馆事件', '迷宫馆事件', '水车馆事件']",7.855206878283052,72.47304429441475
安德烈·斯帕克沃斯基 (Andrzej Sapkowski),2,8.8,8.779038684288693,5870,33.8,波兰,"['猎魔人1：白狼崛起', '猎魔人2：宿命之剑']",8.348807860894919,72.44912001694739
邱妙津,2,7.85,7.853204644462089,7853,30.0,中国,"['蒙马特遗书', '鳄鱼手记']",8.077379289466347,72.44422356831986
笛卡尔,2,8.75,8.730426687413015,5927,31.0,法,"['谈谈方法', '第一哲学沉思集']",8.334522146609203,72.40567913804747
我吃西红柿,2,7.4,7.411959611423117,8984,24.9,中国,"['盘龙（1～10部）', '星辰变1']",7.948807860894918,72.36047638979879
稻盛和夫,3,7.866666666666667,7.874047232096963,7850,27.0,日,"['活法（修订版）', '活法', '干法']",8.055206878283052,72.24228668650771
江国香织,2,7.699999999999999,7.71029330894718,8033,22.5,日,"['沉落的黄昏', '东京塔']",8.034522146609204,72.24190625382799
独木舟,4,7.25,7.274399076891562,10971,24.4,中国,"['我亦飘零久', '一粒红尘', '月亮说它忘记了', '你是我的独家记忆']",7.7601838918071575,72.1937811361779
卢丽莉,2,7.449999999999999,7.460567554423101,8636,25.8,中国,"['直到最后一句', '蔷薇求救讯号']",7.963093575180632,72.17597179052109
宋鸿兵,2,7.300000000000001,7.313952655099549,9021,39.45,中国,"['货币战争2:金权天下', '货币战争3']",7.92023643232349,72.13293012709248
悠世,2,7.4,7.414305812504457,8680,25.9,中国,"['法老的宠妃', '法老的宠妃Ⅱ·荷鲁斯之眼']",7.948807860894918,72.08688008591191
熊召政,2,8.4,8.391858539252045,6325,70.0,中国,"['张居正（全四册）', '张居正']",8.234522146609203,72.07202435563194
唐纳德·A.诺曼,2,8.149999999999999,8.148095349677146,6810,26.5,美,"['设计心理学', '设计心理学']",8.163093575180632,72.04986573169988
新井一二三,2,7.449999999999999,7.461991355071355,8498,25.0,日,"['独立，从一个人旅行开始', '我这一代东京人']",7.963093575180632,72.04771190833088
咪蒙,3,6.933333333333334,6.955288654389136,11458,32.8,中国,"['我喜欢这个&#34;功利&#34;的世界', '圣人请卸妆', '守脑如玉']",7.705206878283052,72.01695284134496
